title,description,url,img_url,youtube_video,Sub_region,Calories,Protein,Time
Aloo Matar,"Here is a delightful dish - potatoes and peas in a tomato puree sauce. It's pretty easy to rustle up, and adds zing to any meal. The best thing is that all of the ingredients are readily available. Serve hot with naan, puris, rotis, or plain rice.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4404,https://images.media-allrecipes.com/userphotos/250x250/139146.jpg,https://www.youtube.com/results?search_query=How+to+make+Aloo+Matar,Indian,487.0,7.7569,45
Sooji Upma,"In Andhra they call this upma 'Bombay rava' upma. It is extremely soft and spongy in texture. When I was a kid, I loved eating this upma as balls rolled in sugar. This upma makes an excellent accompaniment to pesarattu.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4408,https://images.media-allrecipes.com/userphotos/560x315/4882400.jpg,https://www.youtube.com/results?search_query=How+to+make+Sooji+Upma,Indian,563.0,47.9662,45
Vegetarian Keema Matar with Cucumber Raita,"Warm, fragrant Indian-inspired vegetarian curry contrasts deliciously with cool cucumber raita. Serve over basmati rice.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4409,https://images.media-allrecipes.com/userphotos/560x315/1283147.jpg,https://www.youtube.com/results?search_query=How+to+make+Vegetarian+Keema+Matar+with+Cucumber+Raita,Indian,236.0,7.2999,85
Authentic Chicken Tikka Masala,This authentic chicken tikka masala dish follows an old family recipe.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4110,https://images.media-allrecipes.com/userphotos/560x315/1064912.jpg,https://www.youtube.com/results?search_query=How+to+make+Authentic+Chicken+Tikka+Masala,Indian,403.0,108.3038,195
Spicy Chicken in Tomato-Coconut Sauce,"Easy, spicy chicken dish. Tastes great with naan.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4111,https://images.media-allrecipes.com/userphotos/560x315/974592.jpg,https://www.youtube.com/results?search_query=How+to+make+Spicy+Chicken+in+Tomato-Coconut+Sauce,Indian,497.0,378.2748,70
Chicken Saag,"Chicken saag is a classic Indian dish made with chicken, spinach, spices, and sour cream. Serve with basmati rice.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4113,https://images.media-allrecipes.com/userphotos/560x315/1007395.jpg,https://www.youtube.com/results?search_query=How+to+make+Chicken+Saag,Indian,450.0,43.1859,105
Chicken Curry V,"This is the Malaysian version of Indian chicken curry, which uses coconut milk. It can be substituted with yogurt or low-fat milk, but the taste won't be the same.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4121,https://images.media-allrecipes.com/userphotos/560x315/6315218.jpg,https://www.youtube.com/results?search_query=How+to+make+Chicken+Curry+V,Indian,491.0,273.4861,45
Fried Curry Chicken,"Chicken strips are coated in a creamy, spicy yogurt sauce, dipped in bread crumbs, and fried in butter. Set aside some of the yogurt mixture to use as a delicious dipping sauce.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4123,https://geniuskitchen.sndimg.com/gk/img/gk-shareGraphic.png,https://www.youtube.com/results?search_query=How+to+make+Fried+Curry+Chicken,Indian,519.0,135.6447,510
Curried Chicken and Brown Rice Casserole,"So easy to make, this is flavorful, warm comfort food at its best. Freezes wonderfully, as well.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4125,https://images.media-allrecipes.com/userphotos/560x315/1923.jpg,https://www.youtube.com/results?search_query=How+to+make+Curried+Chicken+and+Brown+Rice+Casserole,Indian,241.0,75.3142,75
Chicken Karhaai,This is one of the most popular chicken dishes. An extremely easy and flavorful chicken dish with just a few simple ingredients. Traditionally for this dish the chicken is cut into 16 pieces (usually by the butcher) but you can make it with bigger pieces as well. The spiciness of the dish can be varied by increasing or decreasing the amount of black pepper and green chile in the recipe to suit your taste.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4126,https://images.media-allrecipes.com/userphotos/250x250/523347.jpg,https://www.youtube.com/results?search_query=How+to+make+Chicken+Karhaai,Indian,735.0,0.3278,55
Biriyani,"Biriyani, a spicy chicken and rice dish, is one of the most well-known Indian-Pakistani dishes.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4127,https://images.media-allrecipes.com/userphotos/250x250/68506.jpg,https://www.youtube.com/results?search_query=How+to+make+Biriyani,Indian,395.0,5.7746,60
Steve's Chicken Korma,"A traditional, mild North Indian recipe. This is an unforgettable dish when served on a bed of pilau (cinnamon-spiced) rice or basmati rice with some Peshwari Naan.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4128,https://images.media-allrecipes.com/userphotos/250x250/261615.jpg,https://www.youtube.com/results?search_query=How+to+make+Steve's+Chicken+Korma,Indian,244.0,8.8076,35
Bengali Chicken Curry with Potatoes,"A delicious authentic recipe of chicken curry. I've had this almost every day growing up. If you want a more creamy and smooth sauce, blend the onions and tomatoes before adding the chicken and potatoes.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4129,https://images.media-allrecipes.com/userphotos/560x315/6067251.jpg,https://www.youtube.com/results?search_query=How+to+make+Bengali+Chicken+Curry+with+Potatoes,Indian,368.0,7.84,85
Maharani Cupcakes,"Named for a queen in India, these coconut cupcakes with curry lemon curd and a sweet basil cream topping will wow your friends and family. They have sweet but surprising flavors and a stunning presentation. The cupcakes take time to create, but the final product is worth it! The lemon curd and basil cream need time to chill, so they can be made the night before.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4134,https://images.media-allrecipes.com/userphotos/250x250/264672.jpg,https://www.youtube.com/results?search_query=How+to+make+Maharani+Cupcakes,Indian,393.0,40.4188,270
Kobbari Louz,"Kobbari Mithai and Kobbari Louz are very near and dear to folks from Karmataka and Andhra Pradesh. Kobbari louz/mithai is made with sugar, but I really like the taste of jaggery (bellum) with coconut.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4139,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Kobbari+Louz,Indian,109.0,6.242,45
Chai Tea Ice Cream,"My husband and I love chai tea and decided to try making chai tea ice cream. We used Indian black tea and masala spices, but decided to add some of our own spices to increase the intensity of the flavor.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4140,https://images.media-allrecipes.com/userphotos/560x315/1212802.jpg,https://www.youtube.com/results?search_query=How+to+make+Chai+Tea+Ice+Cream,Indian,523.0,38.4241,335
Easy Malai Kulfi,"Kulfi is best described as Indian-style ice cream. However, unlike ice cream, kulfi is not churned. This is a fantastic summer dessert. This is a quick and easy version of kulfi. I almost never make kulfi the old way any more.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4141,https://images.media-allrecipes.com/userphotos/560x315/4550887.jpg,https://www.youtube.com/results?search_query=How+to+make+Easy+Malai+Kulfi,Indian,194.0,25.2402,85
Baked Gulab Jamun (Indian Dumplings in Syrup),"This a traditional Indian dessert, baked instead of fried. My family has made this recipe for generations and it's one of our favorites.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4143,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Baked+Gulab+Jamun+(Indian+Dumplings+in+Syrup),Indian,120.0,9.186,37
Indian Spiced Rice Treats,"This is a variation on the traditional crispy rice cereal treat with an international twist! Cashews, golden raisins and cardamom are thrown into the mix for an exotic Indian flair.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4147,https://images.media-allrecipes.com/userphotos/560x315/1831282.jpg,https://www.youtube.com/results?search_query=How+to+make+Indian+Spiced+Rice+Treats,Indian,155.0,27.1807,25
Kesari Bhat,"This is a traditional Indian sweet, prepared all over India. It is the standard offering to God, that is cooked as 'prasad' after a 'Pooja'. This recipe is made using 1 1/4 of any measure(instead of one) by Hindus as they believe using the extra measure will usher in prosperity and happiness.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4150,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Kesari+Bhat,Indian,620.0,17.223,12
Indian Bread Pudding (Double Ka Meeta),"It is a South Indian dessert. Very rich and delicious. Best after any spicy meal. Prepared on special occasions, it has always been favorite dessert in my family. Serve warm or chilled.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4151,https://images.media-allrecipes.com/userphotos/560x315/997436.jpg,https://www.youtube.com/results?search_query=How+to+make+Indian+Bread+Pudding+(Double+Ka+Meeta),Indian,296.0,16.878,65
Rava Laddu,"This is a popular Indian dessert recipe that I got from my Indian coworker's wife. It is VERY sweet, so if you don't like overly sweet desserts, you might want to adjust the semolina/sugar ratio accordingly.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4152,https://images.media-allrecipes.com/userphotos/250x250/61754.jpg,https://www.youtube.com/results?search_query=How+to+make+Rava+Laddu,Indian,646.0,135.6757,30
Shahi Tukra (Sweet Bread Dessert),A popular north Indian dessert.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4154,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Shahi+Tukra+(Sweet+Bread+Dessert),Indian,705.0,31.2505,190
Rasgullas,"If you are intimidated by the idea of making rasgullas at home, please do not be any longer. I was too, until one day I tried it and realized I was worried for no reason all these years. They are quite easy and super quick to make. Give these a try.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4155,https://images.media-allrecipes.com/userphotos/250x250/564413.jpg,https://www.youtube.com/results?search_query=How+to+make+Rasgullas,Indian,134.0,46.5218,110
Indian-Style Mousse,Light as air and takes no work to prepare! Need something that tastes Indian but don't like the more authentic options? Try this!,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4156,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Indian-Style+Mousse,Indian,177.0,21.4671,375
Shahi Tukri (Sweet Fried Bread),An easy dessert made with bread and sugar syrup.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4157,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Shahi+Tukri+(Sweet+Fried+Bread),Indian,169.0,4.2962,140
Paalu Mithai (Milk Sweet),"This is a very easy, but a bit time-consuming sweet. It is like sooji halwa except that the liquid is milk (paalu). My children love this sweet.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4158,https://images.media-allrecipes.com/userphotos/250x250/818933.jpg,https://www.youtube.com/results?search_query=How+to+make+Paalu+Mithai+(Milk+Sweet),Indian,439.0,15.607,110
Annam-Kobbari Parvanam (Rice and Coconut Kheer),"Annam parvanam is probably the most common Naivedyam item in South India. I like to add some more flavor and richness to this traditional parvanam by adding some fresh coconut to it. You can use sugar instead of jaggery, but I like using a bit of both. Feel free to experiment with this dessert. I like to serve this cold.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4160,https://images.media-allrecipes.com/userphotos/560x315/997431.jpg,https://www.youtube.com/results?search_query=How+to+make+Annam-Kobbari+Parvanam+(Rice+and+Coconut+Kheer),Indian,263.0,29.8448,110
Coconut and Molasses-Filled Rice Dumplings,"This popular steamed sweet from Kerala, India is perfect with tea or chai and is an afterschool snack favorite of kids! My grandmother always teased me about how often I requested this.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4161,https://images.media-allrecipes.com/images/79591.png,https://www.youtube.com/results?search_query=How+to+make+Coconut+and+Molasses-Filled+Rice+Dumplings,Indian,154.0,12.2767,37
Ras Malai,Ras Malai is cheese dumplings in cream sauce. This is a popular Indian dessert and takes a long time to prepare the traditional way. I came up with some shortcuts and ended up with this recipe which tastes exactly the same as traditional Ras Malai.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4162,https://images.media-allrecipes.com/userphotos/250x250/316956.jpg,https://www.youtube.com/results?search_query=How+to+make+Ras+Malai,Indian,216.0,1.092,85
Gulab Jamun,"This is a traditional Indian dessert. Spongy milky balls soaked in rose scented syrup. Delicious with fresh cream, Kulfi, ice cream etc. To make it even more fancy, sprinkle gold-leaf on top of each serving.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4165,https://images.media-allrecipes.com/userphotos/250x250/334409.jpg,https://www.youtube.com/results?search_query=How+to+make+Gulab+Jamun,Indian,143.0,9.0094,50
Cucumber Raita,"Make this raita recipe early in the day, then let the flavors blend and intensify in the refrigerator. Add more fresh mint to taste, but don't use dried as the flavor is just not the same.",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4168,https://images.media-allrecipes.com/userphotos/560x315/288199.jpg,https://www.youtube.com/results?search_query=How+to+make+Cucumber+Raita,Indian,50.0,0.5352,195
Indian Spiced Onions,Spicy onions just like the ones served in Indian restaurants as a side dish! Delicious served with crispy papadums as a starter for any Indian meal.,https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4172,https://images.media-allrecipes.com/userphotos/560x315/4560037.jpg,https://www.youtube.com/results?search_query=How+to+make+Indian+Spiced+Onions,Indian,28.0,2.1483,1Day5
Lentil Samosas,"Samosas made with slightly sprouted brown lentils, dried apricot, yam, onion, coconut milk, and some spice. Serve hot. My 2-year-old boy loves them!",https://cosylab.iiitd.edu.in/recipedb2/#/recipe/4175,https://images.media-allrecipes.com/userphotos/560x315/4563803.jpg,https://www.youtube.com/results?search_query=How+to+make+Lentil+Samosas,Indian,378.0,23.4428,535
